 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 29 747 12 0 ZTF_r 1395346794415 0 2.6062 168.494 10.8545 26.2752 3.2982e-06 0.0257567 0.100841 6.14023e-06 1395 30. 0.062389 0.059571 19.684 26.2752 1 2459149.846794 747120244 2486.4605302624 58.708502299491 47.1124152774045 1.66280510881151 2449.22475961106 88.3046313952212 27.9228890979369 1.05307535251794 1.10695480529325 16.4480003356934 0.0689999982714653 7.82100009918213 0.282000005245209 2458154.687604 2458247.722141 0
 30 747 12 0 ZTF_g 1395489384415 0 2.5855 207.022 5.05203 26.3697 3.6261e-06 0.0269522 -0.0684815 6.83101e-06 1391 30. 0.049582 0.045174 20.5509 26.3697 1 2459149.9893866 747120144 1743.69164333485 37.664047262553 51.4988464493303 1.4616531628082 1706.19185536299 52.4371249175911 32.7570048581787 1.0678501668371 1.00725298680875 17.0769998550415 0.0839999988675117 7.71299982070923 0.505999982357025 2458166.675752 2458423.941262 0
 31 747 12 0 ZTF_g 1397489464415 0 2.2462 220.458 8.60782 26.4237 4.3839e-06 0.0290823 -0.0582217 8.56188e-06 1361 30. 0.039774 0.046799 20.1744 26.4237 1 2459151.9894676 747120144 1734.56016577897 47.1126074645677 40.955009271699 1.51332195869746 1577.53675382018 73.7624028362114 21.5307730436479 1.06363466609122 1.00725298680875 17.0769998550415 0.0839999988675117 7.71299982070923 0.505999982357025 2458166.675752 2458423.941262 0
 32 747 12 0 ZTF_r 1397515854415 0 2.2994 187.903 7.22305 26.3998 2.2124e-06 0.021012 0.09947 4.13435e-06 1397 30. 0.043863 0.052525 20.3555 26.3998 1 2459152.0158565 747120244 2944.84933866417 45.5486443369662 71.9187989868458 2.22228559799625 2944.60830129177 64.7924576653946 45.7528625156942 1.05409878104108 1.10695480529325 16.4480003356934 0.0689999982714653 7.82100009918213 0.282000005245209 2458154.687604 2458247.722141 0
 33 747 12 0 ZTF_r 1399489184415 0 2.1462 186.856 12.4527 26.3924 3.3509e-06 0.0258554 0.0997006 6.28212e-06 1391 30. 0.059286 0.049637 19.8033 26.3924 1 2459153.9891898 747120244 2758.62640300268 60.690011528522 50.5627247816949 1.78260901690359 2764.76467934577 98.690676199248 28.2031255203099 1.04450546902924 1.10695480529325 16.4480003356934 0.0689999982714653 7.82100009918213 0.282000005245209 2458154.687604 2458247.722141 0
 34 747 12 0 ZTF_g 1401409594415 0 1.9782 213.74 14.7681 26.4084 8.7527e-06 0.0380956 -0.0626599 1.92318e-05 1248 30. 0.041156 0.04244 19.6688 26.4084 1 2459155.9095949 747120144 1557.58661198283 70.8989665893394 24.438081097557 1.06395754107128 1714.68580626758 127.49083707012 13.5400657294113 1.04762701889482 1.00725298680875 17.0769998550415 0.0839999988675117 7.71299982070923 0.505999982357025 2458166.675752 2458423.941262 0
 35 747 12 0 ZTF_r 1401443344415 0 1.5594 186.023 12.712 26.387 2.3782e-06 0.0217703 0.0989002 4.48447e-06 1386 30. 0.038935 0.055734 20.01 26.387 1 2459155.9433449 747120244 2895.95036007074 56.2185786873631 57.3015081765954 2.29981289433149 2619.07752532432 99.6113671499332 26.4700429136469 1.03089932015751 1.10695480529325 16.4480003356934 0.0689999982714653 7.82100009918213 0.282000005245209 2458154.687604 2458247.722141 0
 36 747 12 0 ZTF_g 1403411284415 0 2.1082 211.755 13.9055 26.3928 7.475e-06 0.034641 -0.0528987 1.6921e-05 1217 30. 0.038215 0.04531 19.6614 26.3928 1 2459157.9112847 747120144 1426.03942709599 66.664726797673 23.7952477265393 1.17095738942978 1456.53796584693 115.219261499395 12.7265859350815 1.05428856469841 1.00725298680875 17.0769998550415 0.0839999988675117 7.71299982070923 0.505999982357025 2458166.675752 2458423.941262 0
 37 747 12 0 ZTF_r 1403474204415 0 2.2769 183.4 13.856 26.3697 3.6964e-06 0.0272286 0.100452 6.92325e-06 1392 30. 0.041649 0.052492 19.5928 26.3697 1 2459157.9742014 747120244 2799.98395927858 74.9891511190603 41.5347792910015 1.29995454562831 2688.06797264438 121.624047841858 22.2503058656343 1.05583818134625 1.10695480529325 16.4480003356934 0.0689999982714653 7.82100009918213 0.282000005245209 2458154.687604 2458247.722141 0
 38 747 12 0 ZTF_r 1409510794415 0 1.678 188.126 7.00681 26.3799 2.1965e-06 0.0209874 0.0974983 4.09723e-06 1402 30. 0.037663 0.051891 20.5877 26.3799 1 2459164.0107986 747120244 2783.58017185932 38.8714224374678 79.6577622655436 3.47107788471657 2704.21705915145 54.0809140450472 50.3399427451254 1.04871867019319 1.10695480529325 16.4480003356934 0.0689999982714653 7.82100009918213 0.282000005245209 2458154.687604 2458247.722141 0
 39 747 12 0 ZTF_g 1411375024415 0 1.9591 214.847 5.17043 26.3997 2.673e-06 0.0231291 -0.067357 5.004e-06 1391 30. 0.036661 0.0419 20.8216 26.3997 1 2459165.8750231 747120144 1294.83042377721 31.6704140644888 45.479319190243 1.7787439538226 1185.51717588255 48.3450816454379 24.687138001418 1.05270562975316 1.00725298680875 17.0769998550415 0.0839999988675117 7.71299982070923 0.505999982357025 2458166.675752 2458423.941262 0
 40 747 12 0 ZTF_r 1411406634415 0 2.0703 185.295 6.22291 26.3836 1.8067e-06 0.0190413 0.0974099 3.37714e-06 1400 30. 0.038347 0.042368 20.5861 26.3836 1 2459165.9066319 747120244 2688.26789649122 38.6039259585088 77.4632783217299 3.1257407434388 2583.73602112375 53.8393043015525 48.3129874285176 1.04219223586862 1.10695480529325 16.4480003356934 0.0689999982714653 7.82100009918213 0.282000005245209 2458154.687604 2458247.722141 0
 41 747 12 0 ZTF_r 1413496554415 0 2.4535 186.826 6.93053 26.3915 2.0364e-06 0.0201874 0.100104 3.80206e-06 1397 30. 0.043155 0.050921 20.3387 26.3915 1 2459167.9965509 747120244 2585.75771247666 44.2238793613752 65.0407878300858 2.06178710507146 2488.7424674041 61.6097202151726 40.6673538260056 1.06074987428104 1.10695480529325 16.4480003356934 0.0689999982714653 7.82100009918213 0.282000005245209 2458154.687604 2458247.722141 0
