 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 32 808 6 3 ZTF_r 602488642315 0 2.0452 324.705 11.9236 26.364 6.6935e-06 0.0204252 0.0996242 4.93681e-06 2133 30. 0.036134 0.04248 19.8869 26.364 1 2458356.9886458 808120223 -4725.60191876184 43.5257824032603 -120.771747044479 13.444579942363 -4538.34385800888 85.3925595024677 -53.5047771331147 1.03568903975611 0.0808777186906953 15.1390003204346 0.0189999993890524 1.00100004673004 -0.0160000007599592 2458281.966655 2458342.968472 0
 33 1812 16 2 ZTF_r 603348226215 0 2.2422 336.713 13.6325 26.1131 1.19517e-05 0.0243454 0.0932443 8.33574e-06 2071 30. 0.043912 0.040551 19.569 26.1131 2 2458357.8482292 1812120262 -3807.61803607324 50.6009080604669 -83.704704174245 3.49039115723798 -3465.29970185358 89.948840398667 -38.7846989384086 1.05370750489465 0.0624001069956981 15.2500003814697 0.017000000923872 0.433999985456467 -0.0430000014603138 2458354.916956 2458765.878681 0
 34 808 6 3 ZTF_r 603406672315 0 2.3997 320.955 11.7306 26.3649 7.7997e-06 0.0222672 0.0875199 5.78279e-06 2153 30. 0.041952 0.046331 19.8101 26.3649 1 2458357.9066782 808120223 -8564.44850419244 51.5356664686342 -184.861429362096 12.892388693732 -8158.6907798391 94.9806653674661 -86.476968758573 1.03587339976955 0.0808777186906953 15.1390003204346 0.0189999993890524 1.00100004673004 -0.0160000007599592 2458281.966655 2458342.968472 0
 35 808 6 3 ZTF_r 603487082315 0 2.3415 322.405 11.0902 26.358 7.0357e-06 0.021072 0.0977231 5.21323e-06 2157 30. 0.039359 0.045769 19.8683 26.358 1 2458357.9870833 808120223 -8458.60865611611 47.9528842415767 -196.218069954784 9.7634779172111 -8249.79157010992 87.8968533752746 -94.4897806014284 1.03737596442656 0.0808777186906953 15.1390003204346 0.0189999993890524 1.00100004673004 -0.0160000007599592 2458281.966655 2458342.968472 0
 36 808 6 3 ZTF_r 604423192315 0 2.2713 313.286 11.0956 26.3251 6.4684e-06 0.0202591 0.0986242 4.80079e-06 2159 30. 0.04104 0.046242 19.8335 26.3251 1 2458358.9231944 808120223 1436.98755901317 52.1445160604959 30.6548480685249 1.66207119696788 1421.10795027426 88.3821958386547 16.1874139978875 1.04216545003924 0.0808777186906953 15.1390003204346 0.0189999993890524 1.00100004673004 -0.0160000007599592 2458281.966655 2458342.968472 0
 37 808 6 3 ZTF_r 605325282315 0 2.5991 300.83 12.2251 26.2899 7.9708e-06 0.0226887 0.0902425 5.92726e-06 2168 30. 0.049701 0.04735 19.5746 26.2899 1 2458359.8252894 808120223 -5184.18509950355 56.608774718204 -101.871229032719 3.26987324657 -5023.95822101853 95.2790320434068 -53.0840286705039 1.04650540252233 0.0808777186906953 15.1390003204346 0.0189999993890524 1.00100004673004 -0.0160000007599592 2458281.966655 2458342.968472 0
 38 1811 13 2 ZTF_r 605392605015 0 1.7863 398.213 10.6525 26.2328 6.6688e-06 0.0207529 0.106803 4.87609e-06 2181 30. 0.040094 0.034258 20.1284 26.2328 2 2458359.8926042 1811120250 -1386.92170954213 42.3534347630553 -36.4265558983127 10.3046014070206 -1153.52555781651 79.6645412886273 -14.5773088005237 1.04907778405817 0.0732290730127893 15.2909997940063 0.0230000000447035 0.870000004768372 -0.0610000006854534 2458359.892604 2458763.783924 0
 39 1812 16 2 ZTF_r 605393536215 0 1.9892 335.115 11.2235 26.1082 9.6874e-06 0.0218404 0.0939699 6.75564e-06 2067 30. 0.036566 0.035757 19.8777 26.1082 2 2458359.8935301 1812120262 -2123.09040759488 41.9538818468292 -56.2925780235252 3.33868019829092 -2092.82311307232 79.5316539188334 -26.4915702532664 1.04545744907729 0.0624001069956981 15.2500003814697 0.017000000923872 0.433999985456467 -0.0430000014603138 2458354.916956 2458765.878681 0
 40 808 6 3 ZTF_r 605447552315 0 2.2119 177.602 19.4712 25.7045 2.89179e-05 0.0428156 0.102227 2.13371e-05 2061 30. 0.039421 0.046592 18.5965 25.7045 1 2458359.9475579 808120223 -3187.7622760525 83.4833924607089 -42.4757092236011 1.90151646426245 -3166.18771589311 156.240109262483 -20.4013693242556 1.03968053426476 0.0808777186906953 15.1390003204346 0.0189999993890524 1.00100004673004 -0.0160000007599592 2458281.966655 2458342.968472 0
 41 808 6 3 ZTF_r 606338762315 0 2.7448 314.001 10.6918 26.3048 8.6598e-06 0.0235295 0.116481 6.44105e-06 2158 30. 0.057538 0.054973 19.7677 26.3048 1 2458360.8387616 808120223 -4455.97849943645 56.0405128775384 -88.4495823374084 4.00361036289768 -4186.21967527146 87.0785041492243 -48.3978697936294 1.09154821307269 0.0808777186906953 15.1390003204346 0.0189999993890524 1.00100004673004 -0.0160000007599592 2458281.966655 2458342.968472 0
